complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
16,18,0.3415279137204388,0.033566537736835766,16,0.15,,,,0.0001,7,
16,19,0.34329985574390776,0.049838395240933205,16,0.15,,,,0.0001,7,
17,0,0.23235351984619404,0.019865440334034076,17,0.15,,,,0.0001,7,
17,1,0.23441509182916462,0.042178151207816525,17,0.15,,,,0.0001,7,
17,2,0.23633550287638425,0.029241713206025408,17,0.15,,,,0.0001,7,
17,3,0.3080804532362309,0.0387314606086593,17,0.15,,,,0.0001,7,
17,4,0.23286757553125495,0.033333336845903234,17,0.15,,,,0.0001,7,
17,5,0.25571599709187215,0.036347915322101895,17,0.15,,,,0.0001,7,
17,6,0.2498229258237987,0.029214664629099923,17,0.15,,,,0.0001,7,
17,7,0.27214951373765756,0.03705360061905692,17,0.15,,,,0.0001,7,
17,8,0.28462942477790754,0.07894095402216454,17,0.15,,,,0.0001,7,
17,9,0.34588096106255445,0.04145020209345737,17,0.15,,,,0.0001,7,
17,10,0.2904626897057279,0.06533359904370575,17,0.15,,,,0.0001,7,
17,11,0.2441643171566776,0.028272182072123855,17,0.15,,,,0.0001,7,
17,12,0.2195165265524813,0.03296717281870904,17,0.15,,,,0.0001,7,
17,13,0.3520376279065411,0.0484319809894001,17,0.15,,,,0.0001,7,
17,14,0.34709538289789726,0.061143344607335975,17,0.15,,,,0.0001,7,
17,15,0.2814039999425673,0.04272059845122884,17,0.15,,,,0.0001,7,
17,16,0.25336248188737454,0.045893640573524734,17,0.15,,,,0.0001,7,
17,17,0.28010641795390406,0.046204046814337846,17,0.15,,,,0.0001,7,
17,18,0.2797738914121309,0.0529076499280161,17,0.15,,,,0.0001,7,
17,19,0.21261712196002,0.027985552776153257,17,0.15,,,,0.0001,7,
18,0,0.2250944079093174,0.021435452532382007,18,0.15,,,,0.0001,7,
18,1,0.4208696035452153,0.066014741954294,18,0.15,,,,0.0001,7,
18,2,0.3225718264497265,0.05880134789102661,18,0.15,,,,0.0001,7,
18,3,0.28586764417375626,0.05393524356831206,18,0.15,,,,0.0001,7,
18,4,0.25078755061094415,0.03310559091494651,18,0.15,,,,0.0001,7,
18,5,0.2663500713024733,0.04420988088864457,18,0.15,,,,0.0001,7,
